company name,mobile no,website link,state and city,email
['Venezia Modular KITCHENS & INTERIORS THRISSUR'],['tel:094004 90326'],[],"['THRISSUR, GURUVAYOOR, ERNAKULAM, Kerala']",[]
['KITCHENEX'],['tel:093399 06996'],['https://www.houzz.in/trk/aHR0cDovL2tpdGNoZW5leGluZGlhLmhvdXp6LmNvbS5hdQ/985a5d6cc871c741eb4c6ca30b37adfa/ue/Mzg5NDU3ODg/5530d5bc9cbbe82814e18d6edcfe4d09'],"['KOLKATA, West Bengal']",[]
['BAKA Kitchens & Living'],['tel:099622 18090'],['https://www.houzz.in/trk/aHR0cDovL2Jha2FraXRjaGVuc2FuZGxpdmluZy5jb20/47a7bea8fb94526420a9114b27e1a312/ue/MTEyMTEyMDI/fe83d3fce906fd1a0a220deb9e8818f7'],"['Chennai, Tamil Nadu']",[]
['webuser_739012286 vedi interior'],['tel:092909 90714'],['https://www.houzz.in/trk/aHR0cDovL1ZlZGljaW50ZXJpb3JzLmNvbQ/f939a718cc5ce8de7f425a2ab871ca49/ue/NTc5MDM3MjY/37c14fae67096ff762c77bf1652b081f'],"['Hyderabad, Telangana']",[]
['Aelee Kitchen'],['tel:079837 93244'],['https://www.houzz.in/trk/aHR0cHM6Ly9hZWxlZV9raXRjaGVucy5ob3V6ei5pbg/26f843388f1c0b9733520aa0fb0643f2/ue/NTMxNDgzMTc/778882337a452a0bb015754ff4fffbc1'],"['Bareilly, Uttar Pradesh']",[]
['Blau Living'],['tel:097405 14700'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuYmxhdWxpdmluZy5jb20v/f6eea2e17dbaead54106b54b2b714171/ue/NTk0ODUwNjI/84e1bb567ff40d330b2e04ec2469e324'],"['Bengaluru, Karnataka']",[]
['PLEZZA KUCHEN'],['tel:099786 62726'],['https://www.houzz.in/trk/aHR0cDovL1dXVy5QTEVaWkEuSU4/2fca271aae3317770b650084053c7b1a/ue/NTYzMTQ5MjI/f1f0c321fcf79542340b85281f9ef6f9'],"['SURAT, Gujarat']",[]
['Aakar The Home Store'],['tel:098191 51198'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hYWthci5jbw/3892e3ef6b487c03b09ac66547abdfd8/ue/NDI2ODExMTI/fce58d6650903a94b6fc25653b19fd44'],"['Mumbai, Maharashtra']",[]
['NATIONAL HI TECH INDUSTRIES'],['tel:098994 74167'],['https://www.houzz.in/trk/aHR0cDovL25hdGlvbmFsaGl0ZWNoaW5kdXN0cmllcy5ob3V6ei5jb20/dc50c709042f05460eae313f3d52da2d/ue/MTkwODc1NjI/a10125860428ae30e006589ad8c94351'],"['GURGAON, HARYANA']",[]
['DESIGN O KITCHENS'],['tel:099239 08518'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZXNpZ25va2l0Y2hlbnMuaW4/da9c6e66467a58a17546bf4a9bb250fb/ue/NTUwNzE4Njc/120023bd92faad76af67b8fbf9bc9185'],"['Pune, Maharashtra']",[]
['RCG Enterprises Pvt Ltd'],['tel:0124 426 9366'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yY2dyb2NhLmlu/3afc923115832e307ef0bf44456c5f1d/ue/MzQ3ODgyNjI/8247a485665ad0948d534b3474b2d89e'],"['Gurgaon, Haryana']",[]
['Make Bathroom'],['tel:082917 08709'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWtlYmF0aHJvb20uY29t/0825d66633436ab126d7f89041e82eae/ue/MzUwNjA3MDA/80b050014c670aed2612f6f58f9bfe8f'],"['Mumbai, Maharashtra']",[]
['MGM Cucine'],['tel:098990 60833'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tZ21raXRjaGVucy5pbi8/78865817411f3dc7c2e129fab495a9ba/ue/MzI4MTk4Nzc/08bda91b50242589d01c882ba7f288fc'],"['Gurgaon, Haryana']",[]
['Aakriti interior'],['tel:081006 62760'],[],"['Kolkata, West Bengal']",[]
['Interwood Kitchens'],['tel:089770 07701'],['https://www.houzz.in/trk/aHR0cDovL2ludGVyd29vZC5pbg/e59bb86d373dc912c2e0603b7a9e0e4c/ue/NTc2NTc4MDg/bdacc0082d5e4ca5a1b70508d5543786'],"['Bangalore Urban, Karnataka']",[]
['CUBZ'],['tel:095390 04054'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jdWJ6LmJpeg/ddb836cdc70f1dc7d11cf2458e76e4dc/ue/MTEzMTk3NjM/45de92f708e7c92583c078b65eaad281'],['Thrissur'],[]
['Fulcrum Lifestyle Pvt Ltd'],['tel:099869 94473'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mdWxjcnVtc3R5bGUuY29t/c8cd9f558e88ba02ec9bcd117080c5e7/ue/MzMzMDQ3NDM/536502e674fec5c0e1f1c5c2faef347d'],"['Bangalore, Karnataka']",[]
['Hacker Kitchen German Made'],['tel:091110 03677'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oYWVja2VyLWluZGlhLmNvbS8/eab5214e280160aab0ecfe997491cf79/ue/NDMyOTk2NTM/60ade9147b9870d715f1e1a76dcceeb8'],"['Indore, Madhya Pradesh']",[]
"['Lavanda Interiors, Kitchens and flooring']",['tel:073566 63311'],[],"['Calicut, Kerala']",[]
['Blackrock Modular Kitchens'],['tel:080700 09955'],['https://www.houzz.in/trk/aHR0cHM6Ly9ibGFja3JvY2stbW9kdWxhci1raXRjaGVucy1tdW1iYWkuYnVzaW5lc3Muc2l0ZS8/3b2ca961066d4c65bb03d49e4356244f/ue/NjA0ODk4NDY/5d5ec6311907a681d4d73526335cc932'],"['Mumbai, Maharashtra']",[]
['HINDUSTAN KITCHENWARES'],['tel:099200 47510'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oaW5kdXN0YW5raXRjaGVud2FyZXMuY29t/0c5320f1618f5ecf618152851a8ac996/ue/NTczNDA3NTY/5fa0d0db6092d255fb6bc8f439abb75e'],"['MUMBAI, Maharashtra']",[]
['Fusion Maple'],['tel:098746 63251'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mdXNpb25tYXBsZS5jb20v/2bd3896ea317a9ce41479f31553d12d2/ue/NDgzNTY2MDc/de7df03a4d7a7e4a6070b0a046864be0'],"['kolkata, West Bengal']",[]
['HicksOpus Modular World Pvt. Ltd.'],['tel:086004 54078'],[],"['Mumbai, Maharashtra']",[]
['Bagampriyal Modular Kitchen'],['tel:097899 73205'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iYWdhbXByaXlhbG1vZHVsYXJraXRjaGVuLmNvbS8/dad1e3a81aef397545416028a891b305/ue/NTI5NTg4NjI/7ed21a356a09e894d3b39e5316cee737'],"['Chennai, Tamil Nadu']",[]
['HERRLICH'],['tel:098198 98077'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oZXJybGljaC5pbg/6446251e6f9f7beb083b6bcc012c9a4c/ue/NDk0NzI0Njc/24dfb0d76a8ec42e1ce1c5dc9706a709'],"['MUMBAI, Maharashtra']",[]
['ABHI'],['tel:082738 06809'],['https://www.houzz.in/trk/aHR0cDovL2h0dHA6L2ZyZWVkZW1vdGhvdWdodC5ibG9nc3BvdC5pbi8/ba3a9970701992ba3ad109363d1b6e90/ue/NDg5ODE3MjA/6860686f1b3b55c4db860f818416ccc8'],"['Aligarh, Uttar Pradesh']",[]
['Panasonic Modular Kitchen'],['tel:088841 66322'],['https://www.houzz.in/trk/aHR0cHM6Ly9wYW5hc29uaWMubmV0L2Vjb3NvbHV0aW9ucy9ob3VzaW5nL2luL2tpdGNoZW4v/54f2bd18274d63c7bb3f7d8d55688576/ue/NTMzNjYxMTM/9d816440fa88d95b4bb1e5ca73a3d3dc'],"['Bangalore Urban, Karnataka']",[]
['SPADES INTERIO'],['tel:099995 02983'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zcGFkZXNpbnRlcmlvLmNvbQ/f6a232c7c2e89e6b9bc5c41ef990051d/ue/MTMyNDQ0MTQ/81de23479c5716ff84957cdb7ae7638f'],"['DELHI, Delhi']",[]
['Mahalaxmi Companies'],['tel:097027 73447'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbmF2aXRtb2R1dGVjaC5jb20/ded01b534289b107d116d68b1b3fe38e/ue/MzQxOTU2ODI/2b253d630feb9c869f8643968ce5a9ea'],"['Thane, Maharashtra']",[]
['SS Modular Kitchen'],['tel:081233 00009'],[],"['Mangalore, Karnataka']",[]
['smileyinteriors'],['tel:099129 52088'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zbWlsZXlpbnRlcmlvcnMuY29t/5edec694a9ecb0133615eeea1f76f064/ue/MTA1NTk3NTY/40951db2a1f59bf114ae6dd0c162bb55'],['hyderabad'],[]
['Esscon Sales Pvt. Ltd.'],['tel:098103 97005'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pa29ud29ybGQuaW4/4f24d578a890687fd8e243620df03249/ue/MzkzMjMzNDA/ae847eb0c51409473a60fb71146c81c3'],"['Delhi, Delhi']",[]
['ELEGANCE INTERIO'],['tel:098103 12543'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lbGVnYW5jZWludGVyaW8uY29t/13bf8c374b6ea49475b0cb37625b2f6d/ue/MzYzNDE3NTQ/3b5e9577dec05e4f412f9dbdbacd5807'],"['South Delhi, Delhi']",[]
['make my kitchen'],['tel:981087991'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWtlbXlraXRjaGVuLmlu/2d7b649ff0cc914ab6b15f4aa0491675/ue/Mzg4NDg4Ng/18b026fdcde43345786b5f32117a7198'],['Gautam Budh Nagar'],[]
['Galaxy exports'],['tel:0591 241 9785'],['https://www.houzz.in/trk/aHR0cDovL2dhbGF4eWV4cG9ydHMuaG91enouY29t/6251db4f05b6fc2fd001855fb16450c4/ue/MjkwOTQ5NzI/ccea55e8c2d442db33184d034b01a97a'],['Moradabad'],[]
['WoodArt Modular Designers'],['tel:096424 26600'],['https://www.houzz.in/trk/aHR0cDovL3dvb2RhcnRtb2R1bGFyLmhvdXp6LmNvbQ/13c2dee6401b70a3012a1fd7cf4adf14/ue/Mjk1NDk1NjA/fb46c41d20e8659fb7b36f4c57bc1575'],['Guntur'],[]
['Kitchenista'],['tel:098906 00266'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5raXRjaGVuaXN0YS5pbi8/2cc53bf74275c7933edc55c87c0fe858/ue/NDY3MDQzMjg/10b3cf549af6e9fa07c7ddf939686774'],"['Pune, Maharashtra']",[]
['Spacewood - Modern Living Furniture'],['tel:095455 58856'],['https://www.houzz.in/trk/aHR0cDovL3NwYWNld29vZC5pbg/1a55da5a55a950fc29cfdd111b09e239/ue/NDcwNzM1NzI/cf6de60e86eb5feec6d57908b9b040b9'],"['Nagpur, Maharashtra']",[]
['SIRAVI - Modular Kitchen Bangalore'],['tel:081509 33456'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuc2lyYXZpLmlu/694115b1766588c1c2e2253ec24304fb/ue/NDU2NTI0MzQ/c86185b8185038d8359d248ef6814020'],['BANGALORE'],[]
['Unique modular kitchen'],['tel:084458 89884'],[],"['Khatima, Uttarakhand']",[]
['Galaxy exports'],['tel:0591 241 9785'],['https://www.houzz.in/trk/aHR0cDovL2dhbGF4eWV4cG9ydHMuaG91enouY29t/6251db4f05b6fc2fd001855fb16450c4/ue/MjkwOTQ5NzI/ccea55e8c2d442db33184d034b01a97a'],['Moradabad'],[]
['make my kitchen'],['tel:981087991'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5tYWtlbXlraXRjaGVuLmlu/2d7b649ff0cc914ab6b15f4aa0491675/ue/Mzg4NDg4Ng/18b026fdcde43345786b5f32117a7198'],['Gautam Budh Nagar'],[]
['Finura Quisine Kitchens& interiors'],['tel:073560 09911'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5maW51cmEuY29t/8742e7635d76816845897baebcc3e955/ue/Mjg0MDEyNDk/d190dd23bb51af37ecf8acdf10995f88'],['Calicut'],[]
['Yuga'],['tel:098401 60229'],['https://www.houzz.in/trk/aHR0cDovL3l1Z2FlbnRlcnByaXNlcy5jb20v/fd2621b34f7b2ff4c43a11768cbf0a4d/ue/MzA1MjgzMjM/0f851422c7ec27fe570ec9a4c12d5ee5'],"['chennai, Tamil Nadu']",[]
['De Ceramica'],['tel:092103 38627'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZWNlcmFtaWNhLmlu/c7f8c9ccdee4bfff74cbccb8e60fbca5/ue/Mjk4NjM0MzM/20044ca8b6df39a05470fbba7d184684'],['Gurgaon'],[]
['The Home Makers'],['tel:020 3028 3121'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aGVob21lbWFrZXJzLmlu/7a62ae4990a84d75d7e1d7ff9bf1aa85/ue/NzY1NDI2Mw/5ab3562fa8f8b05bb3764d6827361006'],['Pune'],[]
['Dream Kitchen Interior'],['tel:090031 27428'],['https://www.houzz.in/trk/aHR0cDovL2RyZWFta2l0Y2hlbmludGVyaW9yLmNvbQ/d7e57a474b59ef992d93bdeff5f534c7/ue/MzA4NDA0NDY/9d7b718bcd3fd38f743deed310a93530'],"['Chennai, Tamil Nadu']",[]
['Elegant Natural Stones Private Limited'],['tel:0141 221 1977'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lbGVnYW50Z3Jhbml0ZXMuY29tLw/25c3dc7008e349fe61356eaf9565ff89/ue/NDI5MzQ5Ng/96da6076fd7016ddb04c8d48b441d7b1'],['Jaipur'],[]
['Shivendra Saroj'],['tel:098119 90444'],['https://www.houzz.in/trk/aHR0cDovL21lcmFiYXRocm9vbS5jb20/f8f5845d7bf35faebb92231f81d68e62/ue/MTU3NzcyMg/0cd841574431807cfc5f43c8057ce864'],['Delhi'],[]
['ARTIC BATH'],['tel:099959 03300'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRpY2JhdGguY29t/b3adc68ce87a62fe0b48f7b6d64b5349/ue/NTMyMjgwNTk/6a94eb24605dd443f4fc10aedb787d83'],"['KochI, Trissur, Kerala']",[]
['ARTIC BATH'],['tel:099959 03300'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRpY2JhdGguY29t/b3adc68ce87a62fe0b48f7b6d64b5349/ue/NTMyMjgwNTk/6a94eb24605dd443f4fc10aedb787d83'],"['KochI, Trissur, Kerala']",[]
['KraftMaid India'],['tel:090001 61144'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rcmFmdG1haWRpbmRpYS5jb20/529ca84563537b05b9c0f71921c1fa9a/ue/Mzg4MTg2MzI/289096ce4e7725383b2266f272409f9b'],"['Hyderabad, Telangana']",[]
['VERTEX KITCHENS N MORE'],['tel:098720 19988'],['https://www.houzz.in/trk/aHR0cDovL3ZlcnRleGtpdGNoZW5zLmNvbQ/68cb34fd07d4e1a4ab08226e5e89a389/ue/OTU5MzQ5Mw/bfebe7d002c50cc877c5cee90d12603c'],['CHANDIGARH'],[]
['SN design studio Kitchen and wardrobes'],['tel:096372 25357'],[],"['Pune, Maharashtra']",[]
['INCAA STUDIO'],['tel:078994 41188'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5pbmNhYXN0dWRpby5jb20/12fdd7c78d91f9d9065a02ab994daa4d/ue/Mzg4OTg0MjU/e16e78b7b7566215be79c7d083e0348d'],"['Bangalore, Karnataka']",[]
['kitchen era'],['tel:094635 82135'],[],['jalandhar'],[]
['Aadhya Enterprise Services'],['tel:094054 47151'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hYWRoeWFraXRjaGVuLmNvbQ/089e36e7fc12d6ee611b02e789e60e24/ue/NTQyMjc1MDY/fe7cbcad34648a4856f977e95769edc5'],"['Nagpur, Maharashtra']",[]
['The Bath Studio'],['tel:099606 90011'],['https://www.houzz.in/trk/aHR0cDovL3RoZWJhdGhzdHVkaW8uaW4/948d93c80b9393a860312fe91597efe6/ue/MjcyNDU3NTY/8379a7e4175b27ffae33f071101329b2'],"['Pune, Maharashtra']",[]
['MAKS INTERIORS(BETH LIVING)'],['tel:070364 80180'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mYWNlYm9vay5jb20vYmV0aGxpdmluZy5yYWphaG11bmRyeQ/9477b00d1fbb745a28b78c56d6524026/ue/NDg5ODIyMzg/6da9600317f448aa37874cb564fe4383'],"['Rajahmundry, Andhra Pradesh']",[]
['param'],['tel:098980 55472'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wYXJhbWFzc29jaWF0ZXMuaW4/66b13e05bb8a00d6839d18fb0714d02b/ue/MzgyNTQ3Mg/348096ce53f881d072a2975c969d9b3f'],['vadodara'],[]
['Bespoke Decor'],['tel:090201 07023'],['https://www.houzz.in/trk/aHR0cDovL2Jlc3Bva2VkZWNvci5pbg/6c5e4c8ac2e23d1403984d34730907be/ue/MjMyMjYyMTY/f045c2cc8db0334de7efa2240c902a4e'],['Kochi'],[]
['Royal kitchens'],['tel:098186 37412'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yb3lhbGtpdGNoZW4ub3Jn/5fc5399af31b726ca1fd7951fc60f57e/ue/OTk1Mjg1OA/559c8e8366c1d9f60a99ab86bb5d3ac8'],['gurgaon'],[]
['Lakuchens'],['tel:073508 97525'],[],"['Panjim, Goa']",[]
['k7Lifestyle'],['tel:087230 75090'],['https://www.houzz.in/trk/aHR0cDovL2s3bGlmZXN0eWxlLmNvbQ/8a5e8411202692e22320e1af7bd0a350/ue/MTQzODcxNzQ/24d52570d8c822b2e5d580ea0700ac08'],['Tezpur'],[]
['Metropole Exports'],['tel:099971 06355'],[],['Moradabad'],[]
['Modufurn Enterprise'],['tel:918806786026'],['https://www.houzz.in/trk/aHR0cDovL2FyYW5jaWFrdWNoZW4uY29t/9a8276271af5c41b4d7768855b0e3f3c/ue/MjI5ODEwNDg/c4045483ead3a22235b7b9781831084c'],['Pune'],[]
['Dorigres ceramics'],['tel:098202 85449'],[],['MUMBAI'],[]
['haeckerindia'],['tel:097000 58285'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oYWVja2VyLWluZGlhLmNvbS8/eab5214e280160aab0ecfe997491cf79/ue/MjM4ODU0MDE/bccdb600e7413fabe80e5c93a2d3c12f'],['Hyderabad'],[]
['Lakuchens'],['tel:073508 97525'],[],"['Panjim, Goa']",[]
['Homesake - Online Curated Handicrafts Store'],['tel:099110 76370'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ob21lc2FrZS5pbi8/f3085a4a15cb43578458e4b5b1f10398/ue/MjUwMjg1Mjg/21f13da5ada82969567ecf8a6d13da41'],['New Delhi'],[]
['Infinity Designs'],['tel:092821 25121'],['https://www.houzz.in/trk/aHR0cDovL2luZmluaXR5ZGVzaWduei5pbg/44078196c2824fa15c87d31d4478e33a/ue/MjI2ODkxOTI/8416f140307949c75c87a63e64826b9d'],['Chennai'],[]
['BRG Group'],['tel:098368 73203'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5icmdncm91cC5pbg/05bc9c0cc54efe2fa90a3b0ae672390d/ue/MjQzMjYwMjQ/f9871d4da9e036b97d2f2fb08224fb20'],['Kolkata'],[]
['Divaskitchens'],['tel:093111 94290'],['https://www.houzz.in/trk/aHR0cDovL2RpdmFza2l0Y2hlbnMuY29tL1N0YWlubGVzcyUyMFN0ZWVsJTIwS2l0Y2hlbnMuYXNweA/d5ffc7badc089ad9684c658c4d9af120/ue/MzcxMjgzNA/fcc3fc348941e36c34c33bae9df53648'],['New Delhi'],[]
['Nuance Studio'],[],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aGVudWFuY2VzdHVkaW8uY29t/869012de6e9340131d3017a7cb1f339a/ue/MTkzMzc4Mg/8d0b74fa957709ebc85b2fc575d94336'],['Bangalore'],[]
['Srijan Exports'],['tel:911722655893'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zcmlqYW5leHBvcnRzdG93ZWx3YXJtZXJzLmNvLnVrLw/765cd8371a01649951c9df41238ac9b3/ue/MTYzNzQ0MzE/22fff3ea44452c48132f98cc55f7ee65'],['Chandigarh'],[]
['Interio land'],['tel:089816 48247'],[],"['Kolkata, West Bengal']",[]
['Simhadri Babi'],['tel:094931 03018'],['https://www.houzz.in/trk/aHR0cDovL2Jzbmw/0194b92abdd3dbc08f96b6096e7ca12e/ue/Mjk2MDU4MTI/cb5f77257bdb8329fb3b0b7f46fec04b'],"['Kkd, Andaman And Nicobar Islands']",[]
['Prestige trades'],['tel:080 2657 2418'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5wcmVzdGlnZXRyYWRlcy5jb20/441606b35aa582be49686cee0dc5604e/ue/MzIwMDIxMzI/769f26061f08047263eb63e676859942'],"['Bangalore, Karnataka']",[]
['Zafar Saifi'],['tel:098106 64875'],[],['Ghaziabad'],[]
['Emporus'],['tel:099536 88743'],[],['new delhi'],[]
['InstaKitchen'],['tel:098456 38100'],['https://www.houzz.in/trk/aHR0cDovL2luc3Rha2l0Y2hlbi5jb20/ef1b74cfa9e6427a93b1df3cb6d31b0e/ue/Mjc0NDE0MTE/5d6c59c209b57edc20777d3ed9493fbf'],"['Bangalore, Karnataka']",[]
['Venkateshwara Traders'],['tel:099025 66008'],[],"['Hospet, Karnataka']",[]
['Srijanexportstowelwarmers'],['tel:+1 911722655893'],[],['Chandigarh'],[]
['Abhinav Khandelwal'],['tel:49372800'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mY21saW5kaWEuY29t/a742e316871c40301157b5303726d43d/ue/MzMwODM2/6e0bcd20677823eda8f334b172a10a3f'],['New Delhi'],[]
['The Kitchen Studio of Glen Ellyn'],['tel:+1 630-858-4848'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5raXRjaGVuc3R1ZGlvLWdlLmNvbQ/771d4e7ae869de0507622faf551bbd25/ue/MTc3NDE/d700fabf6ddadd2d1238892f9468fe26'],"['Glen Ellyn, Illinois, United States']",[]
['European Cabinets & Design Studios'],['tel:+1 650-843-0901'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuZXVyb3BlYW5jYWJpbmV0cy5jb20v/2e3e5d5ebc2eff950db756245ac05c63/ue/MTY5/39217fec8cee666755e5a1b3dbe72d04'],"['Palo Alto, California, United States']",[]
"['Brickwood Builders, Inc.']",['tel:+1 336-852-7400'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5icmlja3dvb2RidWlsZGVycy5jb20/8b6493153c04837a072d0b74c3a17404/ue/NjcxMDM/bb9889682ac8ad69e33a4e46652ff32e'],"['Greensboro, North Carolina, United States']",[]
['AND Interior Design Studio'],['tel:+1 510-255-7806'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbmRkZXNpZ25zLmNvbQ/79a3df06821c0816ae2394a2f45fd8ea/ue/MzE0ODc/20ce49340b6872e78cc8d67a1f7f2533'],"['Berkeley, California, United States']",[]
['Artisan Kitchens Inc.'],['tel:+1 508-428-8828'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcnRpc2Fua2l0Y2hlbnNpbmMuY29t/9ab12b03f34888ee473d1af9612dfce9/ue/MjY5Mg/b9b3ee70c0972dae012f8ba8d63bda30'],"['Osterville, Massachusetts, United States']",[]
"['Ernesto Garcia Interior Design, LLC']",['tel:+1 602-317-3205'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5lcm5lc3RvZ2FyY2lhZGVzaWduLmNvbQ/bbb0d16e48644bd9db9c0fdd2092326f/ue/MzE5NzY/e61b09394ae098c5a66e093ba7846d9f'],"['Phoenix, Arizona, United States']",[]
[],[],[],[],[]
['Signature Home Services'],['tel:+1 817-435-2838'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cuc2lnbmF0dXJlaG9tZXNlcnZpY2VzLmNvbS9jb250YWN0Lw/5b10ad223f143a5a9174f7bcf74aae26/ue/MTM4MTQ/a3c702c77b1adf412d167ab0a623260b'],"['Keller, Texas, United States']",[]
['SGH Designs inc.'],['tel:+1 914-764-8042'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zZ2hpbnRlcmlvcnMuY29t/cf5e0c7f334fb37e0aed04c7da9124e5/ue/MTI4Mg/d643cb16491620ec12d35622b3a14451'],"['Pound Ridge, New York, United States']",[]
['BBG Construction'],['tel:+1 317-250-8522'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5iYmdjb25zdHJ1Y3Rpb24uY29t/7b394e3fe59b6ddb163599f87dbcc7b5/ue/MzkxOTY/25ae2e1ad3409a0430b1513169bda25f'],"['Carmel, Indiana, United States']",[]
['THE KITCHEN FACTORY'],['tel:+1 818-505-1546'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50aGVraXRjaGVuZmFjdG9yeS5jb20/23dd7e9c0dd8fc81e801486fe351245d/ue/Mjkx/c36aae67018de3d99cac1351fe6d4a88'],"['Studio City, California, United States']",[]
