company name,mobile no,website link,state and city,email
['Studio Dezeinmatics'],['tel:096197 33431'],[],"['Mumbai, Maharashtra']",[]
['Intrinsic Designs'],['tel:099981 13700'],['https://www.houzz.in/trk/aHR0cDovL2ludHJpbnNpY2Rlc2lnbnMuaW4/65e4d3b6efcc535ce7ef6025115e7f09/ue/NTI1MTc1MTA/6364a2150e240529e816822a7c40e0f8'],"['Gujarat, Gujarat']",[]
['Kumar Moorthy & Associates'],['tel:41767501'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rdW1hcm1vb3J0aHkuY29t/f2b096e9915b26d8212a56d38397b633/ue/OTgxMTY3/e3d8812ded70e07316af7c352a6299fc'],['New Delhi'],[]
[],[],[],[],[]
[],[],[],[],[]
['Jay Raskin Architect'],['tel:+1 503-440-0436'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qYXlyYXNraW5hcmNoaXRlY3QuY29t/717cd4b40c00541027c3d2f1a6f4e969/ue/NzU4OTQ/a13c4c0b71828b705facbbb122991efe'],"['Portland, Oregon, United States']",[]
['NEXtects Architects'],['tel:+1 805-529-6883'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5uZXh0ZWN0cy5jb20/e83a06fc325f1a34eabee0e7e0c67d2f/ue/NzU1NTE/a06025b4f23e2d95fe8588ab94e2036d'],"['Moorpark, California, United States']",[]
['Spore Design'],['tel:+1 206-940-2146'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zcG9yZWFyY2hpdGVjdHVyZS5jb20/0e9539c64025d274cb768b3098889787/ue/NzU0NjQ/ce6dfe4b3640c9342f256e8359023ceb'],"['Seattle, Washington, United States']",[]
['Beacon Rock Architecture Group'],['tel:+1 360-263-3568'],['https://www.houzz.in/trk/aHR0cHM6Ly93d3cudGRjbncuY29t/dc8140a2522a7edf4c5075f744b2d276/ue/NzU1MzM/90ef359f0c64950fc3a5e77ee8c811fd'],"['La Center, Washington, United States']",[]
[],[],[],[],[]
['John TeSelle'],['tel:+1 615-297-1919'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qdC1hcmNoaXRlY3R1cmUuY29t/3a3f6e3896e3ea66232e70af6c2eef5e/ue/MTk5NDM1/9c3e237e8d73ca8ff129fe632c6bbc73'],"['Nashville, Tennessee, United States']",[]
['Unicorn Architecture'],['tel:+61 408 533 742'],['https://www.houzz.in/trk/aHR0cDovL3VuaWNvcm5ob3VzZS5jb20uYXU/00578e09c021c152796d1c3f9cbf57bc/ue/MTMwNDkwMTM/98ff2863fa8ff28efeb0c6402c2e1cc4'],"['Daylesford, Victoria']",[]
['B. Amos Designs- 3D Renderings & Animations'],['tel:+1 619-750-4122'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5CZXR0eUFtb3NEZXNpZ25zLmNvbQ/0faeb7052cfce1d3d5be9bc67e5cb5b6/ue/MTA5NDIzNjM/951a826a55466b2845fda691787841c6'],"['La Mesa, California, United States']",[]
['BORO Architects'],['tel:+1 718-222-1068'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ib3JvLWFyY2hpdGVjdHMuY29t/7a43437799cd825a7700324c2d25b7e0/ue/MjAwMDM0/54a544ce627e0352e38fe75a6660145d'],"['Brooklyn, New York, United States']",[]
['Dean Nota Architect'],['tel:+1 310-374-5535'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ub3RhLm5ldA/f47025b76d7d0a15e60be936210573bc/ue/MTk3MDMx/97d3b04e81c6f0cc37a957aacb27d5f1'],"['Hermosa Beach, California, United States']",[]
['JM Consulting & Design'],['tel:+1 425-821-7518'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qbWNvbnN1bHRpbmdkZXNpZ24uY29t/ecdfba61fe9bf9d5afee6c687c8cfe84/ue/NTM3NTUy/e3ac1fdd819fb2c7b8beca037c2b9181'],"['Kirkland, Washington, United States']",[]
['Daniel Prestipino Design'],['tel:+61 419 949 193'],['https://www.houzz.in/trk/aHR0cDovL2RhbmllbHByZXN0aXBpbm9kZXNpZ24uY29tLmF1/381fdebbde509e18a86832a40a4c994d/ue/MTgyNzcwNjg/ff0147b378b0bf4a42cb97868952beab'],"['Dunsborough, Western Australia']",[]
['Karla Marques'],['tel:+55 85 9996-3967'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5rYXJsYW1hcnF1ZXNhcnF1aXRldHVyYS5ibG9nc3BvdC5jb20/0f54fd383e8f3a54bb9fb16be9a23def/ue/MTU5MTcw/8d04327b4760f58e75c4f06e095958d2'],"['Fortaleza, Ceara, Brazil']",[]
['Altogether Design Consultancy'],['tel:+61 416 439 965'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hbHRvZ2V0aGVyLWRlc2lnbi5jbw/737e57ac4461abceb322a6a04c4bf1b6/ue/MTgyNzU2Mjc/14fd155d3ce88e1fa75c85f3c3308582'],"['Perth, Western Australia']",[]
['risa boyer architecture'],['tel:+1 503-493-7143'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yaXNhYm95ZXIuY29t/aca2bf4f7e0f08e368b7230bcb1e1c4b/ue/MjAwODY4/9426e9059fc6a7efb654ad84edce69ba'],"['Portland, Oregon, United States']",[]
"['Designs Galore, LLC']",['tel:+1 262-354-0310'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kZXNpZ25zZ2Fsb3JlLm5ldA/6e7e154dedf570b85f7aa73366423869/ue/MjAwMjQy/817ff87a9a1bed188d8f9aa817c00ddf'],"['Oconomowoc, Wisconsin, United States']",[]
['MKL Design Studio'],['tel:+1 403-542-7573'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ta2xyZXNpZGVudGlhbC5jYQ/4b25f08c2fba78d07afb1d2a54a50558/ue/MjAwOTQ2/514e04de574de8c3167beb153f240b5a'],"['Calgary, Alberta, Canada']",[]
['Welch Drafting and Design'],['tel:+1 502-249-6673'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53ZWxjaGRyYWZ0aW5nLmNvbS8/75ffe441201dcf227f8ea317cc0a80ac/ue/MTU4MjMyMTY/9b4bd220a3eee3a7d9389e243006bcf9'],"['Bardstown, Kentucky, United States']",[]
['Harris Designs'],['tel:+61 7 3352 6289'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5oYXJyaXNkZXNpZ25zLmNvbS5hdQ/f040bccf4e0c87f7c54db6b3538af6a8/ue/MjY2OTUxOA/91d542ee5601964e03c05af52cd5572a'],"['Brisbane, Queensland']",[]
['Russell E Lafrombois'],['tel:+1 414-727-1141'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yZWwtMy5jb20/74f2eae9f2388d3cb03b3b75bbc10cb5/ue/MjAwNjE4/6d341722424c57106422923f4eb5601d'],"['Milwaukee, Wisconsin, United States']",[]
['Sean Brown Building Design'],['tel:+61 407 432 820'],['https://www.houzz.in/trk/aHR0cDovL3NlYW5fYnJvd25fYnVpbGRpbmdfZGVzaWduLmhvdXp6LmNvbQ/ec3aba2c8d4463f32458e52a72f3554a/ue/MTgzMDE3MDA/df07101498aee9a765bd3ef3ceabe852'],"['Whitebridge, New South Wales']",[]
['S&E Construction and Maintenance'],['tel:+61 3 9308 4547'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zZWNvbnN0cnVjdGlvbi5jb20uYXUv/f699496d1565b262722d60ccbd5f7c4b/ue/MTgzMDEyOTE/80472380989c43ff6670479fdea0da98'],"['Melbourne, Victoria']",[]
['David Gondcaille'],['tel:+33 6 18 94 76 65'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5vdWlyZG8uY29t/ce4f05fedabde794c5f0457ad43addde/ue/MTgyODYxNTc/5480ec52b07f1171afa4f590263d19c4'],['Lyon'],[]
['RC3D'],['tel:+1 972-754-1472'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5yYzNkLmNvbQ/215ce1677e5e1c09347860349d06f538/ue/MjAyNTAy/326496e4e0bc1ae698c2b506a77b29c7'],"['Dallas, Texas, United States']",[]
['Doyle-Morgan Structural Engineering'],['tel:+1 805-569-1134'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kb3lsZS1tb3JnYW4uY29t/6a4d2c1ece8366a6f9a29d7c4b7b6989/ue/MTgzMDgyNDc/b5db007f6e3397e400c8abb59e677392'],"['Santa Barbara, California, United States']",[]
['Robert Young Architects'],['tel:+1 212-687-6940'],['https://www.houzz.in/trk/aHR0cDovL3J5YXJjaC5jb20/59d056e68674b83f5986ca1822a02960/ue/MjAyNTA0/2b080f2774386051848fda5f5143808e'],"['New York, New York, United States']",[]
['JUO studio'],['tel:+61 8 6142 9945'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qdW8uY29tLmF1/6ca8418cc6a1166fee63b974b4b013f6/ue/MTIxNTc2MjE/83250e958bab31067e813148ef1ad93a'],"['Perth, Western Australia']",[]
['E Plans Hawaii'],['tel:+1 808-285-2490'],['https://www.houzz.in/trk/aHR0cDovL0tpdGNoZW5zaGF3YWlpLmNvbQ/bd3f6f294a1c21c09041e04d70e9a740/ue/MTgzMjAxMzM/71b75778dd2c6ad9d5e3e27edee07b50'],"['Kailua, Hawaii, United States']",[]
['desai consultant'],['tel:098252 25441'],[],['Bhuj'],[]
['Ina Nikolova'],['tel:+389 34 347 170'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5la29kaXpham4uY29t/be29cd2f320ee4f01d01325914a12b33/ue/MjAzMTMw/178ef4e2d58a7718c071bfdf8bea1162'],['Macedonia'],[]
['WDI Draughting Services'],['tel:+27 83 247 4144'],['https://www.houzz.in/trk/aHR0cDovL3d3dy53ZGkuY28uemE/027dd2aa14efc72e71a5dba2cd8e3079/ue/MTgzMjUzODU/d5fe3f877079641ac52b0c7593342f2f'],"['Table View, South Africa']",[]
['Zb homes'],['tel:+64 21 550 744'],['https://www.houzz.in/trk/aHR0cDovL3d3dy56YmhvbWVzLmNvLm56Lw/6e759afd6af1579ab5a55fb424e38487/ue/MTgzMzQ4NzE/7845e16f947377ed17acda30e9824389'],['Te awamutu'],[]
['funke architects'],['tel:+1 312-593-4812'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5mdW5rZWFyY2hpdGVjdHMuY29t/43fe2b04aa4df14decdd30d5d92d774f/ue/MjAzMzIy/c3f6031c2956bad6a258a73c255d45e1'],"['Chicago, Illinois, United States']",[]
['Tremblay-LespÃ©rance Architecture'],['tel:+1 514-270-0054'],['https://www.houzz.in/trk/aHR0cDovL3d3dy50cmVtYmxheS1sZXNwZXJhbmNlLmNvbQ/445635140150d61b820946497bb7e0cf/ue/MjAzNDUw/d3ded18a59bdae07322cac41cc5cb33e'],"['MontrÃ©al, Quebec, Canada']",[]
['Evelyn McNamara Architecture Ltd'],['tel:+64 21 802 807'],['https://www.houzz.in/trk/aHR0cDovL2VtYS1hcmNoaXRlY3RzLmNvbQ/afca9a3fd6ae877c348a6a449a80a831/ue/MjAzNzEz/f6582e1c75c5bbec821cfb63c107aeea'],['Auckland'],[]
['Mitchell Smith Design Build'],['tel:+1 206-355-0784'],['https://www.houzz.in/trk/aHR0cDovL21pdGNoZWxsc21pdGhkZXNpZ25idWlsZC5jb20/c8c33b320333d95f63fd667c96cf1889/ue/MjAzOTMy/5588a256523b9a7cf6060721abd786de'],"['Seattle, United States']",[]
"['Christopher A Rose AIA, ASID']",['tel:+1 843-559-7670'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5jaHJpc3RvcGhlcnJvc2VhcmNoaXRlY3RzLmNvbQ/f8b491688965335f503f41c5d8551da3/ue/MjA0MTA0/a686e33172cce935eae7dcd1f39c7507'],"['Johns Island, South Carolina, United States']",[]
['Durand & Smith Designs'],['tel:+1 832-263-3528'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5kdXJhbmRzbWl0aC5jb20/6aaf3eb442d6a180996e10c982553f43/ue/MTgzNjczMzc/02b449ba492514a1984d2de8106f7c14'],"['Houston,, Texas, United States']",[]
['gendec 3D building'],['tel:+1 876-545-3281'],[],"['Mandeville, Jamaica']",[]
['Viz Studio 56'],['tel:+1 905-544-2284'],[],"['Hamilton, Ontario, Canada']",[]
['CAD PROJECT'],[],[],"['Sfantu Gheorghe, Romania']",[]
"[""BURO'82""]",['tel:+7 978 743-15-89'],['https://www.houzz.in/trk/aHR0cDovL2J1cm84Mi5ydQ/1e2c3aa256c1e1a38e67a40c090e036d/ue/MTgzNzM5NDg/429f0fc90d4af2063ea93205a02a6bb6'],['\\Ð¡Ð¸Ð¼Ñ\x84ÐµÑ\x80Ð¾Ð¿Ð¾Ð»Ñ\x8c'],[]
['gronlund dare partnership'],['tel:+1 604-522-2258'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ncm9ubHVuZGRhcmUuY29t/0425d8e3685d591386d0fc4999958888/ue/MjA3NzAx/a9141395bb18d2c4272abc2f81275553'],"['Vancouver, British Columbia, Canada']",[]
['ARCO Designs'],['tel:+61 7 5598 7337'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5hcmNvZGVzaWducy5jb20uYXU/c05dc5702000b1ab48e4feee58fd139b/ue/MTYwMjEyODg/68809da082cfa48c532ff202bc7c3f65'],"['Gold Coast, Queensland']",[]
['Jessop  architects Ltd'],['tel:+64 9-360 7110'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5qZXNzb3BhcmNoaXRlY3RzLmNvLm56/1e96b933bce8a0f4e3fe587b33e2c8cc/ue/MjA2OTg0/0e6042d764071e56b6a8f66abf387ce6'],['Auckland'],[]
['vistalab'],['tel:+61 413 377 277'],['https://www.houzz.in/trk/aHR0cDovL3Zpc3RhbGFiLmNvbS5hdQ/d9f51d64a7c4820f7bc8b7480125f5f3/ue/MTgzODk4MDM/7423b8ca085408e0277a96a5890f6d47'],"['CHELTENHAM, Victoria']",[]
['Blue Planet Design'],['tel:+61 404 816 732'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5ibHVlcGxhbmV0ZGVzaWduLmNvbS5hdQ/478551dd25b027c432fddfc0de8bc2b4/ue/NTUwNDc3NA/f05a32e715fa96fe0916f4885aed58b2'],"['Grange, Queensland']",[]
['Ted Fluehr Inc.'],['tel:+1 609-548-8636'],['https://www.houzz.in/trk/aHR0cDovL3RlZGZsdWVoci5jb20/d207824f574fde1fc8754af381043958/ue/MTgzOTU0NDA/be182528251435a5603269145d0a561d'],"['Surf City, New Jersey, United States']",[]
['Urban Design Group'],['tel:+1 972-788-9242'],['https://www.houzz.in/trk/aHR0cDovL3d3dy51cmJhbmRlc2lnbmdyb3VwLmNvbQ/db28c412660c428192cbe45b7c334ba4/ue/MjA3MzE2/c4becc1c5081d5681142ada7d537d53c'],"['Dallas, Texas, United States']",[]
['Cleary LLC'],['tel:+1 817-881-1583'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5DbGVhcnlMTEMuY29t/81df99ad2aa9c54ad8783fc91e392c8c/ue/MTgzOTcyMzI/7b0742f3e88a3372121552dbc5a72ee8'],"['Watauga, Texas, United States']",[]
['Stuart Osman'],['tel:+61 7 5520 3022'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5zdHVhcnRvc21hbi5jb20uYXU/42271fdb9ee7b81e082a7b3f95faf655/ue/MTg0MTg0MTE/476db1d17e361df525d683f7a570bc4b'],"['Gold Coast, Queensland']",[]
"['Mark Eric Benner - Architects, Ltd.']",['tel:+1 847-412-0692'],['https://www.houzz.in/trk/aHR0cDovL3d3dy5NRUJBcmNoaXRlY3QuY29t/ad7794ab3cc30ad6a0846669ad1ad6a3/ue/MjA4NDk1/70c569cde16101727e8b131dd1a8570f'],"['Northbrook, Illinois, United States']",[]
['Adam Hobill : Design'],['tel:+61 2 6260 8868'],['https://www.houzz.in/trk/aHR0cDovL2FkYW1ob2JpbGxkZXNpZ24uY29tLmF1/df104c4657674670d8b5ecfd7f63de80/ue/OTIxNDYxMg/711740b70ee75c95c276004745d5bb7f'],"['Canberra, Australian Capital Territory']",[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
[],[],[],[],[]
